Epoch,Train Loss,Train Accuracy,Eval Loss,Eval Accuracy,Top-1 Accuracy,Top-5 Accuracy,Epoch Time (seconds)
1,4.023623250024703,10.645380437069232,3.4593912559219553,17.335838607594937,17.335838607594937,44.47191455696203,54.66869947999976
2,3.262473474683054,20.409207160363113,3.054384868356246,25.039556962025316,25.039556962025316,53.51068037974683,54.87164295799994
3,2.941700401818356,26.40385230636353,2.85474580450903,28.58979430379747,28.58979430379747,59.69145569620253,55.623230753999906
4,2.7182888777359673,30.60222186548326,2.692104719862153,31.94224683544304,31.94224683544304,62.94501582278481,57.51682724700004
5,2.5373687323401954,34.3198529442253,2.519845141640192,34.829905063291136,34.829905063291136,66.84137658227847,55.573867867000445
6,2.3928581296330522,37.21107736877773,2.4004038979735554,37.7373417721519,37.7373417721519,68.99723101265823,56.14956494399985
7,2.2565016517858676,39.98721227469042,2.31476988822599,39.82397151898734,39.82397151898734,71.0245253164557,56.948834552000335
8,2.143724691227574,42.731377886384344,2.2903891213332552,40.348101265822784,40.348101265822784,71.45965189873418,56.37401746400019
9,2.0454055979428696,44.73865089361625,2.188184807572184,42.978639240506325,42.978639240506325,73.44738924050634,56.078034647000095
10,1.9360200511220167,47.25023976829656,2.1684950665582585,43.67088607594937,43.67088607594937,73.86273734177216,56.17862710199961
11,1.8616387173342888,49.03013107111997,2.1579520506194876,43.759889240506325,43.759889240506325,74.1495253164557,59.16866453700004
12,1.7795596762996195,50.98865089361625,2.060629201840751,45.91574367088608,45.91574367088608,76.16693037974683,55.007180599000094
13,1.7042220760794247,52.71059782303813,1.9758956598330149,48.48694620253164,48.48694620253164,77.62064873417721,55.204221107000194
14,1.6263581682044221,54.803788372317854,2.0203458553628075,47.32001582278481,47.32001582278481,77.01740506329115,55.230544789000305
15,1.565595422254499,55.88754795091536,1.9701916703694984,48.664952531645575,48.664952531645575,77.63053797468355,55.28325960100028
16,1.502573339530574,57.448049869073934,2.0243301089805894,47.71558544303797,47.71558544303797,77.34375,55.048019351999756
17,1.4423370559502136,59.06849424247547,1.918994050991686,49.752768987341774,49.752768987341774,79.24248417721519,55.239675314000124
18,1.3835248149874266,60.41679987517159,1.92959724951394,49.545094936708864,49.545094936708864,78.90625,55.13350533399989
19,1.3330985295498157,61.76230819024089,1.8712034964863258,50.91969936708861,50.91969936708861,79.72705696202532,55.195284133000314
20,1.278102797163112,63.30482737182657,1.9083509897883935,50.13844936708861,50.13844936708861,79.6182753164557,55.89373758399961
21,1.235729312652822,64.05610614420509,1.9064780081374735,50.97903481012658,50.97903481012658,79.43037974683544,56.797819800999605
22,1.194637387152523,65.11069373096652,1.8747751426093187,51.19659810126582,51.19659810126582,80.10284810126582,55.50550290799947
23,1.1347146535773411,66.6472186670279,1.8956249288365812,51.36471518987342,51.36471518987342,80.04351265822784,55.559800472999996
24,1.1031453050006077,67.77573529716648,1.9295253678213191,50.90981012658228,50.90981012658228,79.52927215189874,56.87618018500052
25,1.05353343989843,69.08407929303397,1.9020100982883308,51.5625,51.5625,79.98417721518987,55.79371556100068
26,1.0202970366038935,69.86293158567774,1.9150246502477912,51.19659810126582,51.19659810126582,79.91495253164557,57.470423251000284
27,0.9711525312165166,71.26518542809255,1.8992625505109377,51.75039556962025,51.75039556962025,80.61708860759494,57.134015553999234
28,0.943819196632756,71.7079603611051,1.9161343302907823,52.05696202531646,52.05696202531646,80.34018987341773,56.35399240300012
29,0.9067718507078908,72.78732416574913,1.9103332410884808,52.6503164556962,52.6503164556962,80.1621835443038,57.14993352300007
30,0.8727065527530582,73.45188619840481,1.9044132443922985,52.09651898734177,52.09651898734177,80.60719936708861,56.11097990300004
31,0.8260429375007025,75.21059782913578,1.9713863677616361,50.90981012658228,50.90981012658228,80.29074367088607,56.41176806000021
32,0.814058362980328,75.49152813299233,1.935148364380945,51.80973101265823,51.80973101265823,80.49841772151899,57.85673901000064
33,0.7747520625286395,76.7127557636222,1.966728721992879,51.66139240506329,51.66139240506329,80.0632911392405,55.92665115
34,0.7434405682946715,77.34175191815856,2.0169434592693665,51.51305379746836,51.51305379746836,79.6875,55.9538901169999
35,0.7120138891517659,78.28684462915601,2.0008112991912457,51.58227848101266,51.58227848101266,80.10284810126582,56.04257182700076
36,0.6861824099822422,78.94621163682865,1.976473166972776,52.67998417721519,52.67998417721519,80.15229430379746,57.68429159700008
37,0.652608384790323,79.92567136464521,1.9855948912946484,53.58979430379747,53.58979430379747,80.62697784810126,56.96761183499984
38,0.6356229215784146,80.38922635185749,1.941278269019308,54.24248417721519,54.24248417721519,80.90387658227847,55.9356451980002
39,0.6077723076276462,81.36069373706417,1.9693553975865812,53.63924050632911,53.63924050632911,81.02254746835443,57.64820352999959
40,0.6077532579221994,81.43102621178492,1.9855871713614162,53.6689082278481,53.6689082278481,80.6368670886076,55.97214558700034
