Epoch,Train Loss,Train Accuracy,Eval Loss,Eval Accuracy,Top-1 Accuracy,Top-5 Accuracy,Epoch Time (seconds)
1,3.9702299488779835,11.020220589378606,3.3868986805783043,18.83900316455696,18.83900316455696,45.015822784810126,26.558638146999783
2,3.274302458214333,20.340872763672753,3.0304397510576853,25.514240506329116,25.514240506329116,55.17207278481012,26.96785049800019
3,2.9752123953436342,26.107736572127816,2.8057046449637113,29.81606012658228,29.81606012658228,59.82001582278481,27.588689929999873
4,2.7501090585118364,29.815776855744364,2.6492044835150996,32.5059335443038,32.5059335443038,63.93393987341772,27.679553790000227
5,2.5905267588622736,33.183743608424734,2.5279025790057603,35.07713607594937,35.07713607594937,66.79193037974683,27.506709039999805
6,2.434869734832393,36.13331202046036,2.600121398515339,34.55300632911392,34.55300632911392,65.26898734177216,27.440788410000096
7,2.331399858150336,38.560182229637185,2.39082995547524,37.70767405063291,37.70767405063291,70.0751582278481,27.3214222040001
8,2.2229822996022452,40.91951726647594,2.376151359533962,39.052610759493675,39.052610759493675,69.74881329113924,27.70180207700014
9,2.134465680707751,42.746163687437694,2.289646636081647,41.02056962025317,41.02056962025317,71.82555379746836,27.810499562000132
10,2.0492613483267976,44.72746163835306,2.239877610266963,41.8809335443038,41.8809335443038,72.38924050632912,27.522897809999904
11,1.9760901549892962,46.1492966736674,2.183316346965259,43.552215189873415,43.552215189873415,73.9121835443038,27.55228189499985
12,1.8970353094208272,48.36596867160114,2.2126254839233206,43.22587025316456,43.22587025316456,73.99129746835443,27.605439640999975
13,1.82763613825259,49.63794757643014,2.142477533485316,44.155458860759495,44.155458860759495,74.97033227848101,27.701113138999972
14,1.7777489774367388,50.94349424704872,2.1041514843325073,45.579509493670884,45.579509493670884,75.74169303797468,27.202156833000117
15,1.7122293192407358,52.19389386189258,2.1961451708515987,44.78837025316456,44.78837025316456,74.20886075949366,27.252970259999984
16,1.6570599219378304,53.701646416388506,2.114283383647098,45.450949367088604,45.450949367088604,76.03837025316456,27.137315889999627
17,1.6047924851517543,54.843350383631716,2.0884093453612507,46.469541139240505,46.469541139240505,76.59216772151899,27.4820363419999
18,1.5508713063681523,55.96027813299232,2.017902689644053,47.933148734177216,47.933148734177216,77.40308544303798,27.439275033000285
19,1.5018511934353567,57.23984974729436,2.0472318507448026,47.310126582278485,47.310126582278485,77.39319620253164,27.616269868000018
20,1.452107603592641,58.32680626903348,2.0589479207992554,47.587025316455694,47.587025316455694,77.00751582278481,27.47922347900021
21,1.407929748830283,59.662723785166236,2.0388507299785372,47.84414556962025,47.84414556962025,77.60087025316456,27.531470517999878
22,1.3516784462782427,60.9578804439291,2.0410641069653668,49.15941455696203,49.15941455696203,77.77887658227847,27.554005809000046
23,1.3154490891929782,61.75551470893118,2.0302249826962435,48.575949367088604,48.575949367088604,77.70965189873418,27.502055817999917
24,1.2773481927564383,62.73177749360613,2.043052047113829,48.991297468354425,48.991297468354425,77.21518987341773,27.442152910999994
25,1.2340752555586187,63.91104540556592,2.0361155211171016,48.24960443037975,48.24960443037975,78.2931170886076,27.531276657000035
26,1.1869585178697202,65.11229220253732,2.0048346745816965,49.4560917721519,49.4560917721519,78.5007911392405,27.66880819500011
27,1.147499499266105,66.15569053403557,2.056244398974165,48.85284810126582,48.85284810126582,78.14477848101265,27.555897943000218
28,1.1105545612857164,67.08280050846011,2.0384785615945162,49.94066455696203,49.94066455696203,78.52056962025317,27.4711507789998
29,1.0724920863690584,68.07464833759592,2.1172917326794396,48.79351265822785,48.79351265822785,77.16574367088607,27.459226244000092
30,1.0348498165759894,68.97658248386725,2.0251186422154874,50.4746835443038,50.4746835443038,78.81724683544303,27.262714425000013
31,0.9894027616971593,70.32848465473145,2.0816616016098215,50.00988924050633,50.00988924050633,78.22389240506328,26.75053903700018
32,0.966936405509939,70.96427430582169,2.0707112973249413,49.68354430379747,49.68354430379747,78.01621835443038,27.18338562000008
33,0.9334981622903243,71.81705562659847,2.044375223449514,50.7120253164557,50.7120253164557,78.98536392405063,27.317646862999936
34,0.8954634174056675,72.78692455547849,2.0803404759757127,49.960443037974684,49.960443037974684,78.91613924050634,28.159196433000034
35,0.8674820260623531,73.49744245524296,2.0519045696982854,50.55379746835443,50.55379746835443,78.89636075949366,27.5010704780002
36,0.827545180802455,74.74144820666983,2.094617224946807,50.63291139240506,50.63291139240506,79.1435917721519,27.38289851799982
37,0.8081466822368105,75.1050991018105,2.163096554671662,49.465981012658226,49.465981012658226,78.2931170886076,27.272688592000122
38,0.7728585420971941,76.27957161430203,2.164102134825308,49.63409810126582,49.63409810126582,77.93710443037975,27.144842573999995
39,0.7485901119611452,76.88179348435852,2.1141405694092374,51.33504746835443,51.33504746835443,79.06447784810126,27.433894206999867
40,0.7044911842669368,78.40433184752989,2.151824582981158,51.13726265822785,51.13726265822785,78.67879746835443,27.370111039999756
41,0.6972619399542699,78.47586316830667,2.2054421599907212,49.53520569620253,49.53520569620253,77.67998417721519,28.208066718000282
42,0.6753899619707366,78.90904731762683,2.1916820520087135,50.0692246835443,50.0692246835443,78.09533227848101,28.266127425000377
43,0.6288301924153057,80.67575127572356,2.214964222304429,50.75158227848101,50.75158227848101,78.32278481012658,31.54013071999998
44,0.6145663782763664,81.06817455242967,2.2159560119049457,50.35601265822785,50.35601265822785,77.7195411392405,28.33423397200022
45,0.600100664302821,81.34071291864984,2.2390394889855685,50.25712025316456,50.25712025316456,78.16455696202532,28.01390230800007
46,0.5682738022426205,82.27181905675727,2.23729048650476,50.09889240506329,50.09889240506329,78.49090189873418,27.790258355999867
47,0.5652046742494149,82.44844949458871,2.2812013248854046,50.44501582278481,50.44501582278481,77.67998417721519,27.767165764999845
48,0.5402005118939578,83.14378197540712,2.2359959671768963,50.56368670886076,50.56368670886076,78.22389240506328,27.736516267999832
49,0.517896292916954,83.84750639386189,2.282207662546182,50.83069620253164,50.83069620253164,78.67879746835443,27.80149224300021
50,0.5146852455785512,84.09127237851662,2.301191357117665,50.9493670886076,50.9493670886076,78.27333860759494,27.7556092599998
51,0.48833826153784454,84.85973465168263,2.311146063140676,50.34612341772152,50.34612341772152,78.38212025316456,27.440497608999976
52,0.48246877928219184,84.9644341432225,2.2866341554665865,50.96914556962025,50.96914556962025,78.34256329113924,27.317636825000136
53,0.4727261526048031,85.256953327857,2.2765329517895663,51.14715189873418,51.14715189873418,78.5007911392405,27.42132897700003
54,0.4514079914068627,85.90752877237851,2.3079115137269226,50.49446202531646,50.49446202531646,78.14477848101265,28.15609879700014
55,0.44364079615801494,86.22002877542735,2.302874691878693,50.75158227848101,50.75158227848101,78.34256329113924,27.951064992000283
56,0.4476090234792446,86.16927749360613,2.377652688871456,50.22745253164557,50.22745253164557,77.16574367088607,28.354794622999634
57,0.4201816071177383,87.18390345878308,2.2965099887002873,51.44382911392405,51.44382911392405,78.62935126582279,28.6817717670001
58,0.4091818999222782,87.53356778103372,2.3350966006894653,51.62183544303798,51.62183544303798,78.45134493670885,28.375845987000048
59,0.40802053001987965,87.31697570637364,2.3170639759377587,50.73180379746836,50.73180379746836,78.13488924050634,27.846420297999884
60,0.39342068909379224,87.79571611253198,2.3696074470689026,50.36590189873418,50.36590189873418,77.59098101265823,28.062402634000136
61,0.38592214760420573,88.16136508951406,2.3529244480253775,50.98892405063291,50.98892405063291,77.28441455696202,27.59432474999994
62,0.39451851953021094,87.71499360308927,2.3479889072949374,51.06803797468354,51.06803797468354,77.86787974683544,27.783687149999878
63,0.35472747462484844,89.0261349165836,2.3753001735180237,51.09770569620253,51.09770569620253,77.73931962025317,27.954426065999996
64,0.37743771182911473,88.18334398976982,2.354442662830594,51.43393987341772,51.43393987341772,77.89754746835443,27.803087153999968
65,0.3441564569540341,89.35581842041991,2.4445295605478408,50.0,50.0,77.24485759493672,28.209602237000126
66,0.36011959909630553,88.85589833454708,2.3676252772536457,50.86036392405063,50.86036392405063,77.92721518987342,28.07636652200017
67,0.34246465460876063,89.44573210328436,2.390879053103773,50.01977848101266,50.01977848101266,77.50197784810126,28.29120429700015
68,0.3538213442734745,89.05290921630763,2.361689445338672,51.58227848101266,51.58227848101266,78.01621835443038,28.046973270999842
69,0.3254247281100134,90.01039002862427,2.4276750133007385,50.75158227848101,50.75158227848101,77.23496835443038,28.364532041000075
70,0.3403995043176519,89.49648338510558,2.43373408800439,50.2373417721519,50.2373417721519,77.12618670886076,27.99671783099984
